filename,status,volume_rate(%),duration(s),memory(KB)
br13_092.json,partial,81.05,0.003,304
br13_093.json,partial,82.48,0.002,283
br13_094.json,partial,83.17,0.004,334
br13_095.json,partial,79.47,0.002,292
br13_096.json,partial,81.71,0.003,297
br13_097.json,partial,82.99,0.002,291
br13_098.json,partial,81.91,0.003,313
br13_099.json,partial,81.61,0.003,322
br13_100.json,partial,80.15,0.003,292
br14_001.json,partial,82.55,0.002,288
br14_002.json,partial,81.18,0.003,328
br14_003.json,partial,81.37,0.003,304
br14_004.json,partial,82.99,0.002,292
br14_005.json,partial,80.83,0.003,308
br14_006.json,partial,79.80,0.004,359
br14_007.json,partial,80.72,0.002,290
br14_008.json,partial,81.89,0.003,313
br14_009.json,partial,84.50,0.002,299
br14_010.json,partial,82.25,0.003,309
br14_011.json,partial,82.77,0.003,309
br14_012.json,partial,82.49,0.002,290
br14_013.json,partial,83.50,0.003,318
br14_014.json,partial,82.70,0.003,308
br14_015.json,partial,82.90,0.002,300
br14_016.json,partial,80.52,0.003,293
br14_017.json,partial,82.37,0.003,318
br14_018.json,partial,80.35,0.002,276
br14_019.json,partial,81.69,0.003,305
br14_020.json,partial,80.86,0.002,314
br14_021.json,partial,81.90,0.002,293
br14_022.json,partial,83.10,0.002,305
br14_023.json,partial,84.11,0.002,300
br14_024.json,partial,83.28,0.002,294
br14_025.json,partial,81.90,0.003,318
br14_026.json,partial,80.59,0.003,333
br14_027.json,partial,82.12,0.003,302
br14_028.json,partial,82.62,0.003,306
br14_029.json,partial,81.08,0.003,316
br14_030.json,partial,81.83,0.003,328
br14_031.json,partial,78.05,0.002,309
br14_032.json,partial,82.15,0.003,339
br14_033.json,partial,79.94,0.003,304
br14_034.json,partial,79.59,0.002,292
br14_035.json,partial,82.56,0.002,312
br14_036.json,partial,82.54,0.003,307
br14_037.json,partial,81.42,0.002,312
br14_038.json,partial,82.13,0.003,314
br14_039.json,partial,82.46,0.004,344
br14_040.json,partial,83.37,0.003,305
br14_041.json,partial,84.02,0.003,317
br14_042.json,partial,81.12,0.002,290
br14_043.json,partial,81.60,0.002,305
br14_044.json,partial,81.98,0.003,348
br14_045.json,partial,83.60,0.002,310
br14_046.json,partial,81.77,0.003,290
br14_047.json,partial,83.56,0.002,308
br14_048.json,partial,84.24,0.003,306
br14_049.json,partial,83.90,0.002,288
br14_050.json,partial,83.14,0.004,342
br14_051.json,partial,82.29,0.003,339
br14_052.json,partial,82.57,0.002,300
br14_053.json,partial,84.05,0.003,321
br14_054.json,partial,82.24,0.004,352
br14_055.json,partial,81.74,0.003,308
br14_056.json,partial,82.02,0.002,305
br14_057.json,partial,83.42,0.002,294
br14_058.json,partial,84.69,0.002,307
br14_059.json,partial,83.28,0.002,316
br14_060.json,partial,80.70,0.004,326
br14_061.json,partial,82.78,0.002,287
br14_062.json,partial,79.83,0.003,313
br14_063.json,partial,82.23,0.003,307
br14_064.json,partial,81.63,0.003,312
br14_065.json,partial,80.24,0.003,303
br14_066.json,partial,82.33,0.003,307
br14_067.json,partial,81.80,0.003,295
br14_068.json,partial,84.33,0.002,299
br14_069.json,partial,82.30,0.003,334
br14_070.json,partial,82.25,0.002,321
br14_071.json,partial,82.94,0.003,314
br14_072.json,partial,82.14,0.002,293
br14_073.json,partial,83.69,0.003,303
br14_074.json,partial,82.59,0.002,300
br14_075.json,partial,82.41,0.003,321
br14_076.json,partial,82.85,0.003,299
br14_077.json,partial,81.38,0.003,339
br14_078.json,partial,80.63,0.003,338
br14_079.json,partial,81.17,0.004,330
br14_080.json,partial,78.34,0.003,312
br14_081.json,partial,81.03,0.002,294
br14_082.json,partial,81.96,0.002,288
br14_083.json,partial,81.63,0.003,298
br14_084.json,partial,80.91,0.003,315
br14_085.json,partial,83.06,0.003,334
br14_086.json,partial,82.20,0.003,310
br14_087.json,partial,81.68,0.003,326
br14_088.json,partial,80.81,0.003,299
br14_089.json,partial,80.90,0.003,298
br14_090.json,partial,82.01,0.003,289
br14_091.json,partial,83.10,0.002,290
br14_092.json,partial,82.26,0.003,313
br14_093.json,partial,80.40,0.002,279
br14_094.json,partial,81.45,0.003,307
br14_095.json,partial,80.84,0.002,304
br14_096.json,partial,84.15,0.003,330
br14_097.json,partial,81.31,0.003,301
br14_098.json,partial,82.28,0.003,318
br14_099.json,partial,82.27,0.003,318
br14_100.json,partial,81.75,0.003,302
br15_001.json,partial,84.23,0.002,311
br15_002.json,partial,80.40,0.003,329
br15_003.json,partial,80.31,0.003,321
br15_004.json,partial,84.99,0.002,320
br15_005.json,partial,80.71,0.003,324
br15_006.json,partial,82.27,0.004,366
br15_007.json,partial,83.59,0.003,316
br15_008.json,partial,79.83,0.003,311
br15_009.json,partial,84.04,0.002,301
br15_010.json,partial,83.03,0.003,331
br15_011.json,partial,82.83,0.003,327
br15_012.json,partial,83.21,0.002,307
br15_013.json,partial,83.33,0.003,335
br15_014.json,partial,83.99,0.003,313
br15_015.json,partial,81.39,0.003,313
br15_016.json,partial,81.24,0.002,310
br15_017.json,partial,84.45,0.003,330
br15_018.json,partial,83.22,0.002,307
br15_019.json,partial,81.89,0.003,309
br15_020.json,partial,81.92,0.003,330
br15_021.json,partial,84.35,0.003,318
br15_022.json,partial,82.98,0.002,320
br15_023.json,partial,82.87,0.002,319
br15_024.json,partial,82.49,0.002,309
br15_025.json,partial,82.43,0.003,339
br15_026.json,partial,82.33,0.004,357
br15_027.json,partial,79.30,0.002,306
br15_028.json,partial,82.10,0.003,323
br15_029.json,partial,81.46,0.003,322
br15_030.json,partial,83.30,0.003,331
br15_031.json,partial,80.56,0.003,318
br15_032.json,partial,80.82,0.003,350
br15_033.json,partial,82.53,0.003,328
br15_034.json,partial,82.41,0.002,321
br15_035.json,partial,82.67,0.003,330
br15_036.json,partial,82.80,0.003,327
br15_037.json,partial,82.43,0.002,318
br15_038.json,partial,82.93,0.003,320
br15_039.json,partial,84.03,0.003,352
br15_040.json,partial,81.07,0.002,313
br15_041.json,partial,81.19,0.003,322
br15_042.json,partial,83.38,0.003,311
br15_043.json,partial,80.27,0.002,311
br15_044.json,partial,81.76,0.003,345
br15_045.json,partial,82.94,0.003,327
br15_046.json,partial,84.75,0.003,308
br15_047.json,partial,80.98,0.002,320
br15_048.json,partial,80.30,0.003,319
br15_049.json,partial,82.99,0.003,313
br15_050.json,partial,81.43,0.003,338
br15_051.json,partial,81.84,0.004,362
br15_052.json,partial,81.23,0.003,325
br15_053.json,partial,82.43,0.003,341
br15_054.json,partial,81.84,0.003,353
br15_055.json,partial,81.11,0.004,335
br15_056.json,partial,83.99,0.002,331
br15_057.json,partial,82.88,0.002,313
br15_058.json,partial,83.59,0.002,319
br15_059.json,partial,83.50,0.003,329
br15_060.json,partial,81.14,0.004,361
br15_061.json,partial,83.20,0.003,315
br15_062.json,partial,81.46,0.003,321
br15_063.json,partial,82.67,0.003,317
br15_064.json,partial,81.92,0.003,333
br15_065.json,partial,82.70,0.003,326
br15_066.json,partial,84.19,0.003,337
br15_067.json,partial,80.60,0.002,304
br15_068.json,partial,81.76,0.002,318
br15_069.json,partial,82.60,0.003,335
br15_070.json,partial,81.52,0.002,334
br15_071.json,partial,80.87,0.003,331
br15_072.json,partial,83.84,0.002,318
br15_073.json,partial,82.91,0.003,331
br15_074.json,partial,80.55,0.002,316
br15_075.json,partial,81.12,0.003,323
br15_076.json,partial,81.84,0.002,317
br15_077.json,partial,80.14,0.004,352
br15_078.json,partial,80.60,0.003,330
br15_079.json,partial,82.47,0.004,357
br15_080.json,partial,80.34,0.003,333
br15_081.json,partial,81.34,0.002,308
br15_082.json,partial,83.43,0.002,312
br15_083.json,partial,81.38,0.003,321
br15_084.json,partial,81.69,0.003,334
br15_085.json,partial,81.74,0.004,360
br15_086.json,partial,82.22,0.003,320
br15_087.json,partial,81.97,0.003,339
br15_088.json,partial,81.55,0.003,328
br15_089.json,partial,81.31,0.003,325
br15_090.json,partial,82.16,0.003,308
br15_091.json,partial,83.65,0.002,310
br15_092.json,partial,82.02,0.003,310
br15_093.json,partial,82.19,0.002,304
br15_094.json,partial,81.92,0.003,337
br15_095.json,partial,80.36,0.002,320
br15_096.json,partial,83.18,0.003,326
br15_097.json,partial,80.92,0.003,316
br15_098.json,partial,81.14,0.003,328
br15_099.json,partial,82.97,0.004,349
br15_100.json,partial,78.79,0.003,318
