filename,volume_rate(%),duration(s),memory(KB)
br08_016.json,81.54,0.023,173
br08_017.json,85.52,0.020,167
br08_018.json,81.13,0.018,161
br08_019.json,83.78,0.021,183
br08_020.json,79.62,0.026,190
br08_021.json,81.85,0.020,172
br08_022.json,80.52,0.021,182
br08_023.json,83.80,0.019,186
br08_024.json,77.10,0.025,175
br08_025.json,79.54,0.019,183
br08_026.json,78.81,0.020,201
br08_027.json,84.37,0.019,186
br08_028.json,81.69,0.017,169
br08_029.json,81.08,0.017,173
br08_030.json,78.75,0.019,172
br08_031.json,74.04,0.019,198
br08_032.json,80.10,0.050,209
br08_033.json,81.19,0.019,183
br08_034.json,77.32,0.019,167
br08_035.json,78.06,0.020,191
br08_036.json,84.33,0.020,168
br08_037.json,80.93,0.021,157
br08_038.json,80.07,0.021,171
br08_039.json,81.28,0.025,202
br08_040.json,80.57,0.022,169
br08_041.json,82.86,0.022,169
br08_042.json,80.93,0.019,173
br08_043.json,82.42,0.020,162
br08_044.json,81.99,0.024,198
br08_045.json,82.18,0.023,188
br08_046.json,78.98,0.021,167
br08_047.json,79.99,0.027,187
br08_048.json,81.43,0.020,167
br08_049.json,84.05,0.020,174
br08_050.json,83.59,0.021,186
br08_051.json,83.60,0.026,197
br08_052.json,80.68,0.020,174
br08_053.json,80.96,0.022,184
br08_054.json,80.06,0.025,184
br08_055.json,78.83,0.027,200
br08_056.json,83.66,0.020,177
br08_057.json,82.81,0.021,165
br08_058.json,81.92,0.017,175
br08_059.json,78.76,0.019,183
br08_060.json,79.58,0.027,187
br08_061.json,79.99,0.019,159
br08_062.json,78.38,0.027,186
br08_063.json,80.37,0.027,171
br08_064.json,84.51,0.025,186
br08_065.json,79.75,0.021,183
br08_066.json,81.73,0.021,176
br08_067.json,78.59,0.023,186
br08_068.json,85.19,0.025,171
br08_069.json,81.23,0.025,182
br08_070.json,74.72,0.021,172
br08_071.json,79.97,0.021,182
br08_072.json,77.69,0.021,183
br08_073.json,82.72,0.021,190
br08_074.json,81.79,0.020,164
br08_075.json,82.89,0.020,182
br08_076.json,81.44,0.020,182
br08_077.json,80.62,0.025,195
br08_078.json,78.34,0.021,205
br08_079.json,77.89,0.023,211
br08_080.json,82.35,0.021,183
br08_081.json,77.90,0.024,165
br08_082.json,79.13,0.021,181
br08_083.json,81.79,0.022,187
br08_084.json,82.90,0.026,197
br08_085.json,78.84,0.026,185
br08_086.json,77.30,0.024,192
br08_087.json,79.79,0.021,187
br08_088.json,79.29,0.022,194
br08_089.json,78.30,0.022,163
br08_090.json,79.06,0.023,167
br08_091.json,81.31,0.023,166
br08_092.json,85.35,0.021,186
br08_093.json,83.33,0.015,153
br08_094.json,81.58,0.016,193
br08_095.json,80.34,0.026,186
br08_096.json,82.93,0.024,183
br08_097.json,82.28,0.026,182
br08_098.json,80.31,0.021,186
br08_099.json,79.39,0.024,196
br08_100.json,83.19,0.020,174
br09_001.json,78.15,0.019,204
br09_002.json,79.95,0.018,187
br09_003.json,78.55,0.021,186
br09_004.json,80.51,0.019,196
br09_005.json,81.42,0.021,201
br09_006.json,81.81,0.021,202
br09_007.json,77.89,0.020,194
br09_008.json,76.47,0.018,179
br09_009.json,78.82,0.020,172
br09_010.json,83.09,0.021,179
br09_011.json,81.58,0.022,183
br09_012.json,79.50,0.020,179
br09_013.json,81.92,0.026,208
br09_014.json,82.41,0.021,186
br09_015.json,77.82,0.019,184
br09_016.json,81.84,0.024,186
br09_017.json,79.63,0.022,185
br09_018.json,80.32,0.023,180
br09_019.json,84.51,0.023,188
br09_020.json,82.60,0.021,193
br09_021.json,77.26,0.021,177
br09_022.json,80.10,0.020,186
br09_023.json,85.08,0.019,184
br09_024.json,78.71,0.020,168
br09_025.json,81.69,0.019,184
br09_026.json,82.14,0.020,203
br09_027.json,83.56,0.023,184
br09_028.json,83.41,0.022,180
br09_029.json,81.42,0.023,196
br09_030.json,80.97,0.021,193
br09_031.json,80.07,0.022,196
br09_032.json,80.17,0.022,207
br09_033.json,80.61,0.020,197
br09_034.json,82.01,0.020,184
br09_035.json,78.34,0.025,195
br09_036.json,79.22,0.020,195
br09_037.json,80.69,0.026,186
br09_038.json,81.87,0.023,175
br09_039.json,76.92,0.026,209
br09_040.json,82.21,0.028,177
br09_041.json,82.05,0.021,185
br09_042.json,78.92,0.025,199
br09_043.json,80.58,0.019,170
br09_044.json,79.79,0.025,222
br09_045.json,80.38,0.024,186
br09_046.json,79.67,0.025,198
br09_047.json,82.79,0.026,193
br09_048.json,75.86,0.020,177
br09_049.json,82.79,0.020,177
br09_050.json,81.22,0.021,202
br09_051.json,84.66,0.025,205
br09_052.json,81.07,0.021,186
br09_053.json,83.04,0.021,183
br09_054.json,78.81,0.020,206
br09_055.json,79.09,0.017,193
br09_056.json,82.20,0.020,181
br09_057.json,80.26,0.023,182
br09_058.json,81.93,0.028,206
br09_059.json,77.51,0.026,200
br09_060.json,78.08,0.022,201
br09_061.json,82.18,0.019,167
br09_062.json,80.86,0.019,184
br09_063.json,82.58,0.018,180
br09_064.json,85.37,0.026,198
br09_065.json,77.48,0.026,202
br09_066.json,83.48,0.022,180
br09_067.json,79.74,0.023,182
br09_068.json,79.56,0.020,180
br09_069.json,79.77,0.022,195
br09_070.json,80.49,0.021,189
br09_071.json,81.02,0.020,203
br09_072.json,79.39,0.017,179
br09_073.json,84.78,0.025,193
br09_074.json,81.22,0.024,178
br09_075.json,81.52,0.023,202
br09_076.json,80.90,0.020,187
br09_077.json,79.19,0.020,209
br09_078.json,80.47,0.021,206
br09_079.json,84.44,0.020,207
br09_080.json,79.38,0.019,179
br09_081.json,77.23,0.017,175
br09_082.json,84.43,0.018,185
br09_083.json,80.35,0.021,206
br09_084.json,82.67,0.023,210
br09_085.json,78.83,0.018,186
br09_086.json,77.44,0.017,200
br09_087.json,84.91,0.022,193
br09_088.json,76.72,0.022,210
br09_089.json,83.22,0.015,179
br09_090.json,80.43,0.018,179
br09_091.json,77.86,0.014,176
br09_092.json,78.94,0.023,198
br09_093.json,83.96,0.017,182
br09_094.json,83.69,0.021,197
br09_095.json,82.80,0.023,198
br09_096.json,79.25,0.019,202
br09_097.json,80.75,0.023,194
br09_098.json,78.72,0.026,208
br09_099.json,82.37,0.021,215
br09_100.json,76.13,0.020,193
br10_001.json,80.59,0.025,208
br10_002.json,80.60,0.026,195
br10_003.json,77.98,0.020,207
br10_004.json,81.76,0.019,194
br10_005.json,81.95,0.019,205
br10_006.json,80.96,0.027,223
br10_007.json,78.94,0.021,198
br10_008.json,77.65,0.020,196
br10_009.json,79.27,0.018,185
br10_010.json,81.15,0.014,197
br10_011.json,81.09,0.028,196
br10_012.json,83.45,0.029,192
br10_013.json,78.37,0.023,221
br10_014.json,82.59,0.019,191
br10_015.json,79.28,0.020,188
br10_016.json,78.92,0.022,203
br10_017.json,78.45,0.021,205
br10_018.json,81.71,0.018,190
br10_019.json,80.65,0.018,193
br10_020.json,81.65,0.021,196
br10_021.json,76.01,0.021,189
br10_022.json,79.24,0.022,198
br10_023.json,79.34,0.017,196
br10_024.json,80.34,0.017,187
br10_025.json,81.48,0.019,203
br10_026.json,79.51,0.021,219
br10_027.json,79.89,0.025,215
br10_028.json,83.76,0.017,193
br10_029.json,77.46,0.022,207
br10_030.json,78.82,0.026,210
br10_031.json,78.17,0.022,207
br10_032.json,79.17,0.024,214
br10_033.json,81.70,0.032,212
br10_034.json,80.95,0.019,193
br10_035.json,78.29,0.019,197
br10_036.json,80.16,0.024,197
br10_037.json,80.50,0.024,195
br10_038.json,82.88,0.020,195
br10_039.json,77.61,0.021,226
br10_040.json,77.40,0.019,190
br10_041.json,82.47,0.022,195
br10_042.json,78.81,0.023,199
br10_043.json,80.58,0.019,186
br10_044.json,81.82,0.020,224
br10_045.json,79.40,0.019,207
br10_046.json,82.17,0.020,204
br10_047.json,81.88,0.021,211
br10_048.json,80.73,0.020,193
br10_049.json,82.97,0.023,190
br10_050.json,81.48,0.027,208
br10_051.json,82.23,0.021,211
br10_052.json,83.70,0.023,188
br10_053.json,83.58,0.025,210
br10_054.json,76.57,0.024,216
br10_055.json,78.89,0.065,215
br10_056.json,80.97,0.023,202
br10_057.json,81.03,0.019,181
br10_058.json,80.55,0.023,218
br10_059.json,81.23,0.018,198
br10_060.json,81.19,0.026,215
br10_061.json,78.29,0.023,180
br10_062.json,79.34,0.020,193
br10_063.json,79.13,0.021,191
br10_064.json,80.03,0.025,206
br10_065.json,78.50,0.024,207
br10_066.json,82.14,0.022,193
br10_067.json,81.18,0.023,193
br10_068.json,77.80,0.019,188
br10_069.json,82.67,0.024,210
br10_070.json,79.72,0.021,207
br10_071.json,79.64,0.019,209
br10_072.json,77.35,0.021,189
br10_073.json,80.86,0.025,209
br10_074.json,80.48,0.024,193
br10_075.json,77.68,0.023,210
br10_076.json,78.91,0.019,193
br10_077.json,77.94,0.024,215
br10_078.json,85.38,0.023,197
br10_079.json,76.40,0.027,218
br10_080.json,77.98,0.023,196
br10_081.json,76.67,0.023,185
br10_082.json,79.88,0.026,204
br10_083.json,78.71,0.029,218
br10_084.json,80.32,0.022,213
br10_085.json,82.17,0.047,205
br10_086.json,82.02,0.021,215
br10_087.json,80.59,0.022,207
br10_088.json,81.27,0.024,207
br10_089.json,82.16,0.020,198
br10_090.json,81.44,0.015,182
br10_091.json,78.00,0.021,190
br10_092.json,84.44,0.023,195
br10_093.json,84.14,0.021,199
br10_094.json,79.91,0.021,213
br10_095.json,77.84,0.023,208
br10_096.json,79.22,0.026,210
br10_097.json,79.33,0.024,212
br10_098.json,79.49,0.022,221
br10_099.json,80.05,0.019,220
br10_100.json,78.35,0.023,196
br11_001.json,81.36,0.018,208
br11_002.json,83.05,0.018,221
br11_003.json,76.73,0.016,203
br11_004.json,76.49,0.019,209
br11_005.json,80.64,0.018,217
br11_006.json,80.89,0.023,231
br11_007.json,79.17,0.018,201
br11_008.json,77.50,0.015,205
br11_009.json,79.10,0.019,192
br11_010.json,82.14,0.022,202
br11_011.json,79.97,0.021,202
br11_012.json,78.64,0.020,206
br11_013.json,80.84,0.020,223
br11_014.json,79.31,0.020,201
br11_015.json,76.19,0.021,209
br11_016.json,79.27,0.020,201
br11_017.json,81.04,0.021,216
br11_018.json,78.82,0.017,197
br11_019.json,82.70,0.020,206
br11_020.json,79.55,0.023,219
br11_021.json,81.67,0.022,205
br11_022.json,81.10,0.015,205
br11_023.json,81.50,0.016,199
br11_024.json,82.75,0.022,195
br11_025.json,80.16,0.020,217
br11_026.json,78.31,0.020,221
br11_027.json,81.27,0.019,201
br11_028.json,79.41,0.020,205
br11_029.json,78.55,0.020,215
br11_030.json,83.78,0.022,217
br11_031.json,79.16,0.023,215
br11_032.json,79.24,0.023,223
br11_033.json,78.65,0.023,220
br11_034.json,80.85,0.018,204
br11_035.json,80.98,0.019,200
br11_036.json,76.19,0.022,227
br11_037.json,77.18,0.021,208
br11_038.json,80.26,0.024,214
br11_039.json,80.20,0.022,224
br11_040.json,80.49,0.017,195
br11_041.json,82.82,0.018,217
br11_042.json,80.85,0.021,209
br11_043.json,79.51,0.018,203
br11_044.json,81.69,0.021,225
br11_045.json,79.50,0.023,218
br11_046.json,78.86,0.019,202
br11_047.json,79.38,0.017,218
br11_048.json,79.90,0.018,202
br11_049.json,82.03,0.019,204
br11_050.json,80.67,0.016,218
br11_051.json,79.62,0.019,231
br11_052.json,79.13,0.015,205
br11_053.json,79.84,0.019,219
br11_054.json,78.86,0.021,234
br11_055.json,80.48,0.022,220
br11_056.json,82.61,0.021,213
br11_057.json,82.73,0.020,199
br11_058.json,82.53,0.021,218
br11_059.json,78.08,0.021,214
br11_060.json,80.08,0.024,228
br11_061.json,81.83,0.022,190
br11_062.json,79.44,0.020,213
br11_063.json,79.76,0.019,200
br11_064.json,79.77,0.019,212
br11_065.json,82.51,0.021,203
br11_066.json,83.22,0.021,216
br11_067.json,80.65,0.022,201
br11_068.json,82.91,0.022,198
br11_069.json,79.99,0.024,224
br11_070.json,78.08,0.021,214
br11_071.json,81.61,0.024,216
br11_072.json,79.71,0.023,204
br11_073.json,81.69,0.021,207
br11_074.json,86.29,0.016,202
br11_075.json,79.04,0.022,218
br11_076.json,79.22,0.022,209
br11_077.json,79.31,0.021,227
br11_078.json,81.60,0.024,220
br11_079.json,79.38,0.021,225
br11_080.json,77.09,0.022,218
br11_081.json,78.31,0.020,195
br11_082.json,80.78,0.023,204
br11_083.json,75.75,0.021,225
br11_084.json,80.01,0.021,225
br11_085.json,80.98,0.022,220
br11_086.json,79.91,0.023,217
br11_087.json,79.32,0.024,209
br11_088.json,76.75,0.018,213
br11_089.json,83.26,0.021,215
br11_090.json,78.14,0.020,201
br11_091.json,79.93,0.021,200
br11_092.json,80.16,0.019,217
br11_093.json,80.75,0.022,198
br11_094.json,83.84,0.026,226
br11_095.json,76.89,0.021,219
br11_096.json,78.17,0.021,219
br11_097.json,80.44,0.021,213
br11_098.json,79.36,0.023,231
br11_099.json,82.10,0.023,229
br11_100.json,76.59,0.021,207
br12_001.json,81.76,0.021,230
br12_002.json,81.67,0.024,221
br12_003.json,77.63,0.023,217
br12_004.json,82.79,0.019,217
br12_005.json,81.45,0.024,228
br12_006.json,76.54,0.030,243
br12_007.json,81.14,0.021,215
br12_008.json,78.21,0.021,214
br12_009.json,77.03,0.022,208
br12_010.json,79.46,0.020,218
br12_011.json,80.72,0.020,216
br12_012.json,83.14,0.022,218
br12_013.json,81.67,0.020,231
br12_014.json,80.46,0.020,209
br12_015.json,78.18,0.023,214
br12_016.json,80.47,0.018,217
br12_017.json,81.20,0.023,231
br12_018.json,77.65,0.018,216
br12_019.json,83.97,0.020,214
br12_020.json,81.79,0.019,234
br12_021.json,79.27,0.022,219
br12_022.json,79.83,0.023,230
br12_023.json,84.05,0.022,215
br12_024.json,80.17,0.022,211
br12_025.json,79.24,0.025,228
br12_026.json,78.62,0.020,237
br12_027.json,81.43,0.019,219
br12_028.json,81.54,0.024,227
br12_029.json,81.46,0.023,226
br12_030.json,79.43,0.019,230
br12_031.json,77.82,0.017,229
br12_032.json,82.17,0.023,235
br12_033.json,75.59,0.019,220
br12_034.json,83.00,0.020,208
br12_035.json,82.13,0.020,226
br12_036.json,78.06,0.021,234
br12_037.json,80.61,0.019,221
br12_038.json,77.22,0.022,220
br12_039.json,78.63,0.028,241
br12_040.json,80.60,0.022,218
br12_041.json,81.62,0.021,230
br12_042.json,79.97,0.019,231
br12_043.json,81.21,0.041,210
br12_044.json,80.45,0.022,242
br12_045.json,78.74,0.021,220
br12_046.json,83.07,0.022,215
br12_047.json,79.51,0.022,228
br12_048.json,80.46,0.023,226
br12_049.json,82.63,0.021,216
br12_050.json,76.74,0.018,238
br12_051.json,79.28,0.025,243
br12_052.json,80.53,0.021,215
br12_053.json,82.07,0.022,238
br12_054.json,80.90,0.026,243
br12_055.json,80.74,0.023,234
br12_056.json,79.50,0.018,221
br12_057.json,82.80,0.020,217
br12_058.json,83.82,0.019,227
br12_059.json,82.51,0.020,221
br12_060.json,80.64,0.023,230
br12_061.json,77.46,0.019,212
br12_062.json,77.17,0.023,230
br12_063.json,81.28,0.025,214
br12_064.json,81.78,0.021,226
br12_065.json,79.49,0.024,229
br12_066.json,79.58,0.022,218
br12_067.json,81.55,0.023,210
br12_068.json,81.70,0.019,214
br12_069.json,82.96,0.022,232
br12_070.json,77.78,0.025,217
br12_071.json,78.76,0.022,238
br12_072.json,78.84,0.018,213
br12_073.json,79.41,0.021,219
br12_074.json,81.72,0.020,216
br12_075.json,81.87,0.017,228
br12_076.json,77.39,0.024,231
br12_077.json,79.48,0.021,238
br12_078.json,78.66,0.018,227
br12_079.json,79.99,0.025,237
br12_080.json,79.30,0.021,232
br12_081.json,80.99,0.021,209
br12_082.json,80.03,0.022,217
br12_083.json,81.20,0.019,220
br12_084.json,80.86,0.022,239
br12_085.json,81.54,0.022,232
br12_086.json,81.36,0.022,229
br12_087.json,79.37,0.019,233
br12_088.json,79.89,0.017,225
br12_089.json,78.42,0.025,216
br12_090.json,83.37,0.023,216
br12_091.json,79.38,0.019,211
br12_092.json,82.78,0.022,230
br12_093.json,80.35,0.021,208
br12_094.json,79.98,0.020,238
br12_095.json,81.10,0.018,231
br12_096.json,77.82,0.017,228
br12_097.json,80.19,0.021,231
br12_098.json,77.90,0.018,246
br12_099.json,80.66,0.022,234
br12_100.json,75.05,0.021,220
br13_001.json,82.74,0.025,230
br13_002.json,80.86,0.025,240
br13_003.json,75.06,0.020,236
br13_004.json,81.94,0.022,226
br13_005.json,79.21,0.020,240
br13_006.json,80.82,0.024,258
br13_007.json,79.81,0.018,230
br13_008.json,77.95,0.020,230
br13_009.json,75.13,0.019,223
br13_010.json,81.74,0.023,229
br13_011.json,79.82,0.023,226
br13_012.json,82.21,0.021,225
br13_013.json,82.69,0.020,241
br13_014.json,81.88,0.022,229
br13_015.json,79.05,0.023,239
br13_016.json,80.63,0.019,227
br13_017.json,82.14,0.021,235
br13_018.json,80.18,0.021,221
br13_019.json,82.74,0.017,224
br13_020.json,78.79,0.022,242
br13_021.json,80.87,0.020,226
br13_022.json,78.45,0.020,231
br13_023.json,82.92,0.024,221
br13_024.json,80.44,0.019,219
br13_025.json,81.61,0.019,243
br13_026.json,80.44,0.018,244
br13_027.json,80.09,0.020,230
br13_028.json,81.24,0.022,229
br13_029.json,80.87,0.019,227
br13_030.json,79.93,0.023,238
br13_031.json,79.72,0.022,235
br13_032.json,81.15,0.023,249
br13_033.json,78.48,0.019,236
br13_034.json,83.45,0.021,219
br13_035.json,80.64,0.018,237
br13_036.json,77.73,0.020,244
br13_037.json,77.05,0.020,227
br13_038.json,79.33,0.019,235
br13_039.json,80.37,0.025,251
br13_040.json,79.97,0.021,231
br13_041.json,82.31,0.046,239
br13_042.json,79.00,0.025,227
br13_043.json,80.23,0.019,222
br13_044.json,82.91,0.023,242
br13_045.json,80.43,0.012,229
br13_046.json,78.81,0.017,237
br13_047.json,81.63,0.019,236
br13_048.json,81.27,0.020,238
br13_049.json,79.52,0.023,225
br13_050.json,78.21,0.026,246
br13_051.json,81.23,0.020,245
br13_052.json,79.78,0.018,230
br13_053.json,82.01,0.024,243
br13_054.json,78.96,0.022,255
br13_055.json,77.62,0.022,242
br13_056.json,84.36,0.018,228
br13_057.json,81.13,0.021,234
br13_058.json,82.35,0.020,236
br13_059.json,82.95,0.021,238
br13_060.json,77.86,0.022,244
br13_061.json,81.92,0.017,222
br13_062.json,78.57,0.021,241
br13_063.json,80.53,0.029,228
br13_064.json,82.08,0.019,237
br13_065.json,77.95,0.020,231
br13_066.json,83.18,0.018,228
br13_067.json,80.46,0.018,221
br13_068.json,82.94,0.018,227
br13_069.json,82.00,0.024,242
br13_070.json,78.90,0.021,232
br13_071.json,79.37,0.020,242
br13_072.json,77.67,0.018,228
br13_073.json,78.37,0.020,230
br13_074.json,80.99,0.020,221
br13_075.json,81.62,0.020,248
br13_076.json,78.52,0.018,230
br13_077.json,81.08,0.024,241
br13_078.json,81.17,0.019,242
br13_079.json,81.20,0.018,251
br13_080.json,79.38,0.022,244
br13_081.json,79.91,0.018,220
br13_082.json,82.13,0.020,222
br13_083.json,82.02,0.025,241
br13_084.json,81.65,0.023,241
br13_085.json,78.90,0.022,251
br13_086.json,80.21,0.028,242
br13_087.json,80.01,0.022,245
br13_088.json,79.02,0.021,228
br13_089.json,79.13,0.020,230
br13_090.json,81.25,0.021,226
br13_091.json,78.88,0.022,222
br13_092.json,80.49,0.022,244
br13_093.json,81.94,0.021,220
br13_094.json,77.56,0.024,247
br13_095.json,80.18,0.019,234
br13_096.json,81.41,0.020,238
br13_097.json,82.16,0.017,230
br13_098.json,79.67,0.021,244
br13_099.json,81.00,0.020,251
br13_100.json,77.59,0.027,238
br14_001.json,79.59,0.021,235
br14_002.json,78.75,0.022,253
br14_003.json,77.56,0.020,238
br14_004.json,79.84,0.021,236
br14_005.json,79.34,0.025,250
br14_006.json,78.36,0.024,267
br14_007.json,79.30,0.025,237
br14_008.json,76.75,0.023,241
br14_009.json,76.90,0.021,234
br14_010.json,80.85,0.022,246
br14_011.json,80.86,0.024,242
br14_012.json,80.32,0.023,234
br14_013.json,82.13,0.021,248
br14_014.json,79.53,0.019,245
br14_015.json,78.97,0.021,237
br14_016.json,78.82,0.018,238
br14_017.json,78.40,0.018,241
br14_018.json,81.02,0.021,233
br14_019.json,82.80,0.025,248
br14_020.json,79.43,0.023,247
br14_021.json,81.13,0.023,237
br14_022.json,77.32,0.023,238
br14_023.json,81.41,0.021,235
br14_024.json,78.75,0.021,233
br14_025.json,80.92,0.020,246
br14_026.json,79.12,0.021,258
br14_027.json,81.14,0.022,245
br14_028.json,80.39,0.019,247
br14_029.json,82.25,0.023,248
br14_030.json,80.83,0.019,254
br14_031.json,75.56,0.023,247
br14_032.json,81.20,0.020,256
br14_033.json,79.42,0.024,246
br14_034.json,80.96,0.023,239
br14_035.json,80.00,0.023,239
br14_036.json,81.24,0.023,247
br14_037.json,79.77,0.020,242
br14_038.json,79.83,0.019,249
br14_039.json,81.20,0.019,259
br14_040.json,78.80,0.019,240
br14_041.json,83.89,0.018,245
br14_042.json,78.45,0.021,238
br14_043.json,80.60,0.021,239
br14_044.json,79.17,0.021,259
br14_045.json,80.68,0.026,239
br14_046.json,81.64,0.019,237
br14_047.json,80.31,0.023,240
br14_048.json,78.12,0.021,236
br14_049.json,80.58,0.021,234
br14_050.json,81.54,0.025,254
br14_051.json,79.67,0.020,257
br14_052.json,79.30,0.019,239
br14_053.json,81.43,0.018,252
br14_054.json,83.13,0.020,262
br14_055.json,80.79,0.024,240
br14_056.json,80.08,0.022,234
br14_057.json,82.52,0.023,236
br14_058.json,82.82,0.022,238
br14_059.json,78.78,0.019,247
br14_060.json,79.26,0.023,255
br14_061.json,80.79,0.020,236
br14_062.json,81.72,0.022,252
br14_063.json,79.51,0.023,240
br14_064.json,80.20,0.022,245
br14_065.json,79.10,0.024,243
br14_066.json,80.04,0.023,246
br14_067.json,79.29,0.021,236
br14_068.json,82.04,0.021,237
br14_069.json,82.98,0.022,255
br14_070.json,76.21,0.024,240
br14_071.json,78.50,0.019,248
br14_072.json,80.45,0.019,236
br14_073.json,81.18,0.020,241
br14_074.json,78.33,0.018,234
br14_075.json,80.48,0.016,247
br14_076.json,81.41,0.018,240
br14_077.json,80.61,0.025,258
br14_078.json,79.83,0.021,258
br14_079.json,79.36,0.019,257
br14_080.json,76.00,0.023,252
br14_081.json,78.72,0.020,232
br14_082.json,81.47,0.019,232
br14_083.json,78.81,0.024,247
br14_084.json,82.59,0.020,252
br14_085.json,81.57,0.020,256
br14_086.json,82.22,0.016,251
br14_087.json,80.06,0.023,254
br14_088.json,78.54,0.024,246
br14_089.json,76.27,0.025,239
br14_090.json,79.54,0.021,237
br14_091.json,81.29,0.025,232
br14_092.json,81.27,0.022,252
br14_093.json,79.54,0.021,231
br14_094.json,82.19,0.026,252
br14_095.json,79.54,0.021,239
br14_096.json,81.16,0.023,252
br14_097.json,80.68,0.020,246
br14_098.json,80.47,0.024,254
br14_099.json,80.59,0.022,252
br14_100.json,79.38,0.020,239
br15_001.json,81.63,0.022,246
br15_002.json,79.98,0.022,262
br15_003.json,79.04,0.020,250
br15_004.json,81.72,0.021,248
br15_005.json,78.67,0.024,258
br15_006.json,81.13,0.029,269
br15_007.json,80.44,0.023,256
br15_008.json,75.64,0.020,247
br15_009.json,77.51,0.020,242
br15_010.json,79.95,0.018,258
br15_011.json,77.89,0.018,251
br15_012.json,80.65,0.020,244
br15_013.json,81.40,0.022,259
br15_014.json,80.21,0.022,245
br15_015.json,78.22,0.020,251
br15_016.json,78.83,0.019,248
br15_017.json,82.04,0.021,256
br15_018.json,79.06,0.023,245
br15_019.json,81.21,0.025,250
br15_020.json,79.80,0.021,257
br15_021.json,80.23,0.019,248
br15_022.json,79.21,0.019,247
br15_023.json,82.08,0.019,248
br15_024.json,79.49,0.019,245
br15_025.json,79.82,0.026,260
br15_026.json,79.33,0.023,269
br15_027.json,78.77,0.020,247
br15_028.json,79.57,0.026,259
br15_029.json,81.27,0.025,251
br15_030.json,80.11,0.025,257
br15_031.json,76.72,0.020,248
br15_032.json,80.52,0.018,264
br15_033.json,77.51,0.020,251
br15_034.json,80.95,0.022,251
br15_035.json,80.17,0.022,259
br15_036.json,81.68,0.027,260
br15_037.json,81.21,0.022,249
br15_038.json,79.24,0.022,256
br15_039.json,78.19,0.025,262
br15_040.json,79.04,0.023,247
br15_041.json,83.09,0.023,258
br15_042.json,80.23,0.021,246
br15_043.json,79.56,0.024,245
br15_044.json,81.36,0.021,265
br15_045.json,79.23,0.023,255
br15_046.json,79.70,0.020,243
br15_047.json,82.62,0.020,250
br15_048.json,81.00,0.025,250
br15_049.json,79.19,0.021,252
br15_050.json,78.89,0.020,262
br15_051.json,77.41,0.023,272
br15_052.json,80.47,0.024,258
br15_053.json,81.76,0.024,261
br15_054.json,81.38,0.025,264
br15_055.json,78.53,0.023,261
br15_056.json,80.61,0.024,250
br15_057.json,81.35,0.027,246
br15_058.json,80.38,0.025,250
br15_059.json,84.17,0.021,258
br15_060.json,78.69,0.042,271
br15_061.json,80.32,0.022,250
br15_062.json,82.92,0.018,250
br15_063.json,79.78,0.026,249
br15_064.json,80.48,0.023,256
br15_065.json,79.96,0.022,253
br15_066.json,81.16,0.029,261
br15_067.json,81.16,0.022,242
br15_068.json,81.10,0.025,257
br15_069.json,82.67,0.019,260
br15_070.json,82.59,0.015,251
br15_071.json,81.77,0.024,264
br15_072.json,78.64,0.019,249
br15_073.json,78.73,0.017,259
br15_074.json,77.43,0.018,247
br15_075.json,80.01,0.020,250
br15_076.json,79.80,0.021,250
br15_077.json,78.99,0.017,269
br15_078.json,79.97,0.022,259
br15_079.json,78.99,0.023,269
br15_080.json,77.38,0.019,262
br15_081.json,79.17,0.016,240
br15_082.json,81.26,0.022,241
br15_083.json,82.61,0.018,259
br15_084.json,81.49,0.021,260
br15_085.json,79.29,0.025,273
br15_086.json,81.62,0.021,250
br15_087.json,80.88,0.023,264
br15_088.json,76.63,0.018,261
br15_089.json,77.34,0.021,257
br15_090.json,76.65,0.018,248
br15_091.json,79.03,0.015,242
br15_092.json,80.63,0.020,256
br15_093.json,81.91,0.022,242
br15_094.json,78.48,0.026,263
br15_095.json,76.46,0.024,249
br15_096.json,81.35,0.022,257
br15_097.json,79.64,0.024,258
br15_098.json,78.25,0.023,260
br15_099.json,80.82,0.024,265
br15_100.json,78.05,0.021,256
